etiqueta,fecha,hora,temperatura
O,21-09-2016,14:25:00,30.2393984496
U,21-09-2016,14:29:58,28.7515994018
V,21-09-2016,14:29:58,27.7942424403
a,21-09-2016,14:29:58,29.0632233474
b,21-09-2016,14:29:58,29.3576366966
G,21-09-2016,14:30:00,28.9879579015
K,21-09-2016,14:30:00,28.031704169
L,21-09-2016,14:30:00,28.613422914
O,21-09-2016,14:30:00,29.8673054264
U,21-09-2016,14:34:58,29.124571385
V,21-09-2016,14:34:58,29.2246749008
a,21-09-2016,14:34:58,29.3696995727
b,21-09-2016,14:34:58,30.3240805713
G,21-09-2016,14:35:00,29.2822995971
K,21-09-2016,14:35:00,29.6051614112
L,21-09-2016,14:35:00,29.0118816822
O,21-09-2016,14:35:00,29.7742821705
U,21-09-2016,14:39:58,30.2434873344
V,21-09-2016,14:39:58,30.1363791064
a,21-09-2016,14:39:58,30.1971853812
b,21-09-2016,14:39:58,30.6046610511
G,21-09-2016,14:40:00,29.2822995971
K,21-09-2016,14:40:00,29.4971790515
L,21-09-2016,14:40:00,28.7053749374
O,21-09-2016,14:40:00,29.6967627907
U,21-09-2016,14:44:58,29.5752458646
V,21-09-2016,14:44:58,29.4447414332
a,21-09-2016,14:44:58,29.6761757981
b,21-09-2016,14:44:58,30.5267220289
G,21-09-2016,14:45:00,29.5301662882
K,21-09-2016,14:45:00,30.0062387475
L,21-09-2016,14:45:00,29.3950151132
O,21-09-2016,14:45:00,30.6114914729
U,21-09-2016,14:49:58,29.4664623695
V,21-09-2016,14:49:58,30.1206600684
a,21-09-2016,14:49:58,29.7987662882
b,21-09-2016,14:49:58,31.3684634682
G,21-09-2016,14:50:00,29.9484413294
K,21-09-2016,14:50:00,30.4381681865
L,21-09-2016,14:50:00,29.379689776
O,21-09-2016,14:50:00,29.9293209302
U,21-09-2016,14:54:58,28.7515994018
V,21-09-2016,14:54:58,29.5076175853
a,21-09-2016,14:54:58,29.2164614601
b,21-09-2016,14:54:58,31.2125854239
G,21-09-2016,14:55:00,29.6850829702
K,21-09-2016,14:55:00,30.6232808033
L,21-09-2016,14:55:00,29.8394498932
O,21-09-2016,14:55:00,31.5107162791
U,21-09-2016,14:59:58,29.9637583471
V,21-09-2016,14:59:58,30.466478905
a,21-09-2016,14:59:58,30.3197758713
b,21-09-2016,14:59:58,32.3037317341
G,21-09-2016,15:00:01,29.8245079839
K,21-09-2016,15:00:01,30.0987950559
L,21-09-2016,15:00:01,29.4869671367
O,21-09-2016,15:00:01,30.3014139535
U,21-09-2016,15:04:58,29.6218673625
V,21-09-2016,15:04:58,29.5547746994
a,21-09-2016,15:04:58,29.3696995727
b,21-09-2016,15:04:58,30.8696537264
G,21-09-2016,15:05:00,30.5216330526
K,21-09-2016,15:05:00,30.2530555698
L,21-09-2016,15:05:00,30.8049461393
O,21-09-2016,15:05:00,30.9370728682
U,21-09-2016,15:09:58,28.8448423976
V,21-09-2016,15:09:58,29.900593536
a,21-09-2016,15:09:58,29.2471090826
b,21-09-2016,15:09:58,31.86727321
G,21-09-2016,15:10:00,29.3752496063
K,21-09-2016,15:10:00,30.2839076726
L,21-09-2016,15:10:00,29.5942444973
O,21-09-2016,15:10:00,32.2238945736
U,21-09-2016,15:14:58,29.9015963499
V,21-09-2016,15:14:58,30.513636019
a,21-09-2016,15:14:58,30.1358901361
b,21-09-2016,15:14:58,32.225792712
G,21-09-2016,15:15:00,29.9794246658
K,21-09-2016,15:15:00,30.5152984435
L,21-09-2016,15:15:00,29.9314019166
O,21-09-2016,15:15:00,30.8905612403
U,21-09-2016,15:19:58,30.0725418422
V,21-09-2016,15:19:58,30.497916981
a,21-09-2016,15:19:58,30.2891282488
b,21-09-2016,15:19:58,31.539929317
G,21-09-2016,15:20:00,30.4596663798
K,21-09-2016,15:20:00,30.7775413172
L,21-09-2016,15:20:00,30.2532339987
O,21-09-2016,15:20:00,30.9525767442
U,21-09-2016,15:24:58,29.9948393457
V,21-09-2016,15:24:58,30.9380500458
a,21-09-2016,15:24:58,30.3504234939
b,21-09-2016,15:24:58,32.1478536898
G,21-09-2016,15:25:00,30.6300747299
K,21-09-2016,15:25:00,31.7493825551
L,21-09-2016,15:25:00,30.4984393945
O,21-09-2016,15:25:00,32.2393984496
U,21-09-2016,15:29:58,28.9225448941
V,21-09-2016,15:29:58,29.884874498
a,21-09-2016,15:29:58,29.155166215
b,21-09-2016,15:29:58,31.7269829702
G,21-09-2016,15:30:00,29.7160663065
K,21-09-2016,15:30:00,30.7929673686
L,21-09-2016,15:30:00,30.3298606849
O,21-09-2016,15:30:00,33.061103876
U,21-09-2016,15:34:58,29.0779498871
V,21-09-2016,15:34:58,29.7748412318
a,21-09-2016,15:34:58,29.1858138375
b,21-09-2016,15:34:58,32.225792712
G,21-09-2016,15:35:00,29.1273829152
K,21-09-2016,15:35:00,29.3737706403
L,21-09-2016,15:35:00,29.057857694
O,21-09-2016,15:35:00,30.2859100775
U,21-09-2016,15:39:58,29.0934903864
V,21-09-2016,15:39:58,29.5390556614
a,21-09-2016,15:39:58,29.5382614967
b,21-09-2016,15:39:58,32.1478536898
G,21-09-2016,15:40:00,29.7315579747
K,21-09-2016,15:40:00,30.7158371116
L,21-09-2016,15:40:00,30.2532339987
O,21-09-2016,15:40:00,32.533972093
U,21-09-2016,15:44:58,29.5597053653
V,21-09-2016,15:44:58,29.6176508515
a,21-09-2016,15:44:58,30.1665377587
b,21-09-2016,15:44:58,32.2102049075
G,21-09-2016,15:45:00,29.9639329976
K,21-09-2016,15:45:00,30.5461505463
L,21-09-2016,15:45:00,30.4371380455
O,21-09-2016,15:45:00,32.5029643411
U,21-09-2016,15:49:58,29.7617318562
V,21-09-2016,15:49:58,30.0420648782
a,21-09-2016,15:49:58,30.1358901361
b,21-09-2016,15:49:58,32.6934268449
G,21-09-2016,15:50:00,29.994916334
K,21-09-2016,15:50:00,31.0860623451
L,21-09-2016,15:50:00,30.7436447903
O,21-09-2016,15:50:00,33.4487007752
U,21-09-2016,15:54:58,30.3522708295
V,21-09-2016,15:54:58,29.4604604712
a,21-09-2016,15:54:58,30.6875473418
b,21-09-2016,15:54:58,31.7737463834
G,21-09-2016,15:55:00,30.9708914301
K,21-09-2016,15:55:00,30.1913513642
L,21-09-2016,15:55:00,30.8355968138
O,21-09-2016,15:55:00,32.4564527132
U,21-09-2016,15:59:58,29.9482178478
V,21-09-2016,15:59:58,30.3250075627
a,21-09-2016,15:59:58,30.1358901361
b,21-09-2016,15:59:58,31.9919756455
G,21-09-2016,16:00:00,30.1653246841
K,21-09-2016,16:00:00,30.8238194714
L,21-09-2016,16:00:00,30.3145353476
O,21-09-2016,16:00:00,31.4797085271
U,21-09-2016,16:04:58,30.2124063358
V,21-09-2016,16:04:58,30.3564456388
a,21-09-2016,16:04:58,30.1818615699
b,21-09-2016,16:04:58,30.9475927486
G,21-09-2016,16:05:00,31.0793331075
K,21-09-2016,16:05:00,30.9935060367
L,21-09-2016,16:05:00,31.0195008606
O,21-09-2016,16:05:00,31.7277705426
U,21-09-2016,16:09:58,30.8806478057
V,21-09-2016,16:09:58,31.1109594641
a,21-09-2016,16:09:58,30.7948140206
b,21-09-2016,16:09:58,31.4464024904
G,21-09-2016,16:10:00,31.3891664713
K,21-09-2016,16:10:00,31.2248968077
L,21-09-2016,16:10:00,31.1880795703
O,21-09-2016,16:10:00,31.9913364341
U,21-09-2016,16:19:58,29.2488953794
V,21-09-2016,16:19:58,30.8280167796
a,21-09-2016,16:19:58,29.5689091192
b,21-09-2016,16:19:58,32.553136605
G,21-09-2016,16:20:00,29.9484413294
K,21-09-2016,16:20:00,31.1786186535
L,21-09-2016,16:20:00,29.9160765794
O,21-09-2016,16:20:00,31.6037395349
U,21-09-2016,16:24:58,29.2644358787
V,21-09-2016,16:24:58,29.884874498
a,21-09-2016,16:24:58,29.9520044009
b,21-09-2016,16:24:58,32.8181292804
G,21-09-2016,16:25:00,30.6145830617
K,21-09-2016,16:25:00,32.1041817372
L,21-09-2016,16:25:00,31.5252369896
O,21-09-2016,16:25:00,34.1308713178
U,21-09-2016,16:29:58,30.2279468351
V,21-09-2016,16:29:58,31.0166452359
a,21-09-2016,16:29:58,30.4117187389
b,21-09-2016,16:29:58,33.1766487823
G,21-09-2016,16:30:00,30.9553997619
K,21-09-2016,16:30:00,31.3328791674
L,21-09-2016,16:30:00,30.7129941159
O,21-09-2016,16:30:00,32.564979845
U,21-09-2016,16:34:58,29.6374078618
V,21-09-2016,16:34:58,30.9852071599
a,21-09-2016,16:34:58,30.1205663248
b,21-09-2016,16:34:58,33.1922365867
G,21-09-2016,16:35:00,30.1653246841
K,21-09-2016,16:35:00,31.1940447049
L,21-09-2016,16:35:00,30.1306313007
O,21-09-2016,16:35:00,31.7277705426
U,21-09-2016,16:39:58,30.3522708295
V,21-09-2016,16:39:58,30.7651406275
a,21-09-2016,16:39:58,30.4883377953
b,21-09-2016,16:39:58,32.3193195385
G,21-09-2016,16:40:00,31.2962164622
K,21-09-2016,16:40:00,31.4871396814
L,21-09-2016,16:40:00,31.1267782213
O,21-09-2016,16:40:00,32.068855814
U,21-09-2016,16:44:58,30.5542973204
V,21-09-2016,16:44:58,30.1049410303
a,21-09-2016,16:44:58,30.9020806995
b,21-09-2016,16:44:58,31.5866927303
G,21-09-2016,16:45:00,31.5130998169
K,21-09-2016,16:45:00,31.1169144479
L,21-09-2016,16:45:00,31.2034049075
O,21-09-2016,16:45:00,32.7665302326
U,21-09-2016,16:49:58,31.1137552951
V,21-09-2016,16:49:58,31.5353734908
a,21-09-2016,16:49:58,31.1166140573
b,21-09-2016,16:49:58,31.7893341879
G,21-09-2016,16:50:00,31.0948247757
K,21-09-2016,16:50:00,31.3791573216
L,21-09-2016,16:50:00,30.8202714765
O,21-09-2016,16:50:00,31.8052899225
U,21-09-2016,16:54:58,31.5799702741
V,21-09-2016,16:54:58,30.8280167796
a,21-09-2016,16:54:58,31.8521569981
b,21-09-2016,16:54:58,32.0543268632
G,21-09-2016,16:55:00,31.9158831899
K,21-09-2016,16:55:00,31.9190691204
L,21-09-2016,16:55:00,31.8777197461
O,21-09-2016,16:55:00,33.3091658915
U,21-09-2016,16:59:58,30.896188305
V,21-09-2016,16:59:58,31.5196544528
a,21-09-2016,16:59:58,31.1625854911
b,21-09-2016,16:59:58,32.7401902582
G,21-09-2016,17:00:00,30.8159747482
K,21-09-2016,17:00:00,31.3483052188
L,21-09-2016,17:00:00,30.4984393945
O,21-09-2016,17:00:00,31.4021891473
U,21-09-2016,17:04:58,31.1137552951
V,21-09-2016,17:04:58,32.0383827077
a,21-09-2016,17:04:58,31.5456807728
b,21-09-2016,17:04:58,33.5507560886
G,21-09-2016,17:05:00,31.0328581029
K,21-09-2016,17:05:00,31.980773326
L,21-09-2016,17:05:00,30.6516927669
O,21-09-2016,17:05:00,31.4331968992
U,21-09-2016,17:09:58,30.4144328267
V,21-09-2016,17:09:58,30.6393883233
a,21-09-2016,17:09:58,30.5649568516
b,21-09-2016,17:09:58,31.9296244278
G,21-09-2016,17:10:00,30.7385164073
K,21-09-2016,17:10:00,30.5770026491
L,21-09-2016,17:10:00,30.6210420924
O,21-09-2016,17:10:00,31.0921116279
U,21-09-2016,17:14:58,30.2590278337
V,21-09-2016,17:14:58,29.8691554599
a,21-09-2016,17:14:58,30.3963949277
b,21-09-2016,17:14:58,30.7761268998
G,21-09-2016,17:15:00,31.0793331075
K,21-09-2016,17:15:00,30.5615765977
L,21-09-2016,17:15:00,30.9888501862
O,21-09-2016,17:15:00,31.2316465116
U,21-09-2016,17:19:58,30.0880823415
V,21-09-2016,17:19:58,29.8062793078
a,21-09-2016,17:19:58,30.1665377587
b,21-09-2016,17:19:58,30.6670122688
G,21-09-2016,17:20:00,30.3202413661
K,21-09-2016,17:20:00,30.14507321
L,21-09-2016,17:20:00,30.1306313007
O,21-09-2016,17:20:00,31.1696310078
U,21-09-2016,17:24:58,31.626591772
V,21-09-2016,17:24:58,31.6768448331
a,21-09-2016,17:24:58,31.561004584
b,21-09-2016,17:24:58,32.1946171031
G,21-09-2016,17:25:00,31.1258081121
K,21-09-2016,17:25:00,31.4254354758
L,21-09-2016,17:25:00,31.1267782213
O,21-09-2016,17:25:00,31.6037395349
U,21-09-2016,17:29:58,31.7198347677
V,21-09-2016,17:29:58,32.0855398218
a,21-09-2016,17:29:58,31.6376236404
b,21-09-2016,17:29:58,32.4284341696
G,21-09-2016,17:30:00,31.7764581762
K,21-09-2016,17:30:00,31.317453116
L,21-09-2016,17:30:00,31.5252369896
O,21-09-2016,17:30:00,32.0843596899
U,21-09-2016,17:34:58,31.1448362937
V,21-09-2016,17:34:58,31.1423975401
a,21-09-2016,17:34:58,31.2698521699
b,21-09-2016,17:34:58,32.8648926936
G,21-09-2016,17:35:00,31.5905581578
K,21-09-2016,17:35:00,32.1658859427
L,21-09-2016,17:35:00,31.4026342916
O,21-09-2016,17:35:00,32.2859100775
U,21-09-2016,17:39:58,32.3414547397
V,21-09-2016,17:39:58,32.2741682781
a,21-09-2016,17:39:58,32.7715856742
b,21-09-2016,17:39:58,33.5351682842
G,21-09-2016,17:40:00,32.5045665812
K,21-09-2016,17:40:00,33.0451708722
L,21-09-2016,17:40:00,32.061623793
O,21-09-2016,17:40:00,32.2549023256
U,21-09-2016,17:44:58,31.160376793
V,21-09-2016,17:44:58,31.6768448331
a,21-09-2016,17:44:58,31.2085569249
b,21-09-2016,17:44:58,33.5663438931
G,21-09-2016,17:45:00,31.7919498444
K,21-09-2016,17:45:00,32.3355725081
L,21-09-2016,17:45:00,31.8470690716
O,21-09-2016,17:45:00,32.7820341085
U,21-09-2016,17:49:58,30.9272693035
V,21-09-2016,17:49:58,31.2052736922
a,21-09-2016,17:49:58,30.5649568516
b,21-09-2016,17:49:58,32.0231512543
G,21-09-2016,17:50:00,31.358183135
K,21-09-2016,17:50:00,31.7956607093
L,21-09-2016,17:50:00,30.9888501862
O,21-09-2016,17:50:00,31.4176930233
U,21-09-2016,17:54:58,29.9948393457
V,21-09-2016,17:54:58,30.7494215895
a,21-09-2016,17:54:58,30.0592710798
b,21-09-2016,17:54:58,31.9919756455
G,21-09-2016,17:55:00,30.0878663432
K,21-09-2016,17:55:00,30.7158371116
L,21-09-2016,17:55:00,29.7321725325
O,21-09-2016,17:55:00,30.2083906977
U,21-09-2016,17:59:58,29.3732193737
V,21-09-2016,17:59:58,30.3250075627
a,21-09-2016,17:59:58,29.4003471953
b,21-09-2016,17:59:58,32.0543268632
G,21-09-2016,18:00:00,30.0568830068
K,21-09-2016,18:00:00,31.0243581395
L,21-09-2016,18:00:00,29.8547752304
O,21-09-2016,18:00:00,30.0998635659
U,21-09-2016,18:04:58,29.3732193737
V,21-09-2016,18:04:58,30.2464123726
a,21-09-2016,18:04:58,29.5229376854
b,21-09-2016,18:04:58,31.8984488189
G,21-09-2016,18:05:00,29.9794246658
K,21-09-2016,18:05:00,31.0089320881
L,21-09-2016,18:05:00,30.1153059635
O,21-09-2016,18:05:00,30.9525767442
U,21-09-2016,18:09:58,30.4921353232
V,21-09-2016,18:09:58,30.5765121712
a,21-09-2016,18:09:58,30.5036616065
b,21-09-2016,18:09:58,31.86727321
G,21-09-2016,18:10:00,30.8934330892
K,21-09-2016,18:10:00,31.7031044009
L,21-09-2016,18:10:00,31.0501515351
O,21-09-2016,18:10:00,31.5882356589
U,21-09-2016,18:14:58,30.0880823415
V,21-09-2016,18:14:58,30.497916981
a,21-09-2016,18:14:58,30.3044520601
b,21-09-2016,18:14:58,32.0855024721
G,21-09-2016,18:15:00,30.6610580663
K,21-09-2016,18:15:00,31.4408615272
L,21-09-2016,18:15:00,30.850922151
O,21-09-2016,18:15:00,31.4331968992
U,21-09-2016,18:24:58,30.11916334
V,21-09-2016,18:24:58,30.466478905
a,21-09-2016,18:24:58,30.7335187756
b,21-09-2016,18:24:58,32.0543268632
G,21-09-2016,18:25:00,30.7694997436
K,21-09-2016,18:25:00,31.1786186535
L,21-09-2016,18:25:00,30.9122235
O,21-09-2016,18:25:00,31.1386232558
U,21-09-2016,18:29:58,29.5907863639
V,21-09-2016,18:29:58,29.916312574
a,21-09-2016,18:29:58,30.2738044375
b,21-09-2016,18:29:58,32.0387390588
G,21-09-2016,18:30:00,30.0568830068
K,21-09-2016,18:30:00,30.6078547519
L,21-09-2016,18:30:00,30.4371380455
O,21-09-2016,18:30:00,30.6890108527
U,21-09-2016,18:34:58,29.2644358787
V,21-09-2016,18:34:58,29.2875510529
a,21-09-2016,18:34:58,29.7221472319
b,21-09-2016,18:34:58,31.3217000549
G,21-09-2016,18:35:00,30.0413913386
K,21-09-2016,18:35:00,30.0370908503
L,21-09-2016,18:35:00,30.1919326497
O,21-09-2016,18:35:00,30.3634294574
U,21-09-2016,18:39:58,29.854974852
V,21-09-2016,18:39:58,30.2306933346
a,21-09-2016,18:39:58,30.1665377587
b,21-09-2016,18:39:58,31.1190585973
G,21-09-2016,18:40:00,30.3047496979
K,21-09-2016,18:40:00,30.4073160837
L,21-09-2016,18:40:00,30.2685593359
O,21-09-2016,18:40:00,30.0843596899
U,21-09-2016,18:44:58,29.6374078618
V,21-09-2016,18:44:58,29.5390556614
a,21-09-2016,18:44:58,30.0592710798
b,21-09-2016,18:44:58,30.9787683574
G,21-09-2016,18:45:00,30.1343413477
K,21-09-2016,18:45:00,29.7748479766
L,21-09-2016,18:45:00,29.9467272539
O,21-09-2016,18:45:00,29.6657550388
U,21-09-2016,18:49:58,28.4563299152
V,21-09-2016,18:49:58,28.2658135812
a,21-09-2016,18:49:58,28.2663851614
b,21-09-2016,18:49:58,29.8408586339
G,21-09-2016,18:50:00,28.9414828969
K,21-09-2016,18:50:00,28.5716159678
L,21-09-2016,18:50:00,28.0923614478
O,21-09-2016,18:50:00,28.0998635659
U,21-09-2016,18:54:58,27.4928189587
V,21-09-2016,18:54:58,27.605613984
a,21-09-2016,18:54:58,26.8872421473
b,21-09-2016,18:54:58,28.4535440396
G,21-09-2016,18:55:00,28.0584578099
K,21-09-2016,18:55:00,27.8465915522
L,21-09-2016,18:55:00,27.1881665507
O,21-09-2016,18:55:00,27.1696310078
U,21-09-2016,18:59:58,26.8401179882
V,21-09-2016,18:59:58,26.8511001587
a,21-09-2016,18:59:58,26.4581754319
b,21-09-2016,18:59:58,26.770061161
G,21-09-2016,19:00:00,27.020516041
K,21-09-2016,19:00:00,26.4119687725
L,21-09-2016,19:00:00,26.0540915949
O,21-09-2016,19:00:00,25.9138170543
U,21-09-2016,19:04:58,25.7678235366
V,21-09-2016,19:04:58,25.5149819264
a,21-09-2016,19:04:58,24.8185276262
b,21-09-2016,19:04:58,25.5698002197
G,21-09-2016,19:05:00,26.3078993042
K,21-09-2016,19:05:00,25.6252401514
L,21-09-2016,19:05:00,25.1345713606
O,21-09-2016,19:05:00,24.6890108527
U,21-09-2016,19:09:58,24.6489075871
V,21-09-2016,19:09:58,23.9430781237
a,21-09-2016,19:09:58,23.0103178966
b,21-09-2016,19:09:58,24.1201344076
G,21-09-2016,19:10:00,25.6107742355
K,21-09-2016,19:10:00,24.869363633
L,21-09-2016,19:10:00,24.0004964048
O,21-09-2016,19:10:00,23.3246697674
U,21-09-2016,19:14:58,23.4056676433
V,21-09-2016,19:14:58,22.7169931575
a,21-09-2016,19:14:58,22.0295939755
b,21-09-2016,19:14:58,22.6392929866
G,21-09-2016,19:15:00,23.9841490753
K,21-09-2016,19:15:00,23.0028114143
L,21-09-2016,19:15:00,22.4832880181
O,21-09-2016,19:15:00,21.9758325581
U,21-09-2016,19:19:58,22.6286426784
V,21-09-2016,19:19:58,22.0253554843
a,21-09-2016,19:19:58,21.0028986205
b,21-09-2016,19:19:58,21.3455052188
G,21-09-2016,19:20:00,23.0856323201
K,21-09-2016,19:20:00,22.2932130501
L,21-09-2016,19:20:00,21.517791772
O,21-09-2016,19:20:00,20.9525767442
U,21-09-2016,19:24:58,22.2090491973
V,21-09-2016,19:24:58,21.3022797351
a,21-09-2016,19:24:58,20.1754128121
b,21-09-2016,19:24:58,20.5349393884
G,21-09-2016,19:25:00,22.5898989379
K,21-09-2016,19:25:00,21.506484429
L,21-09-2016,19:25:00,20.8588022706
O,21-09-2016,19:25:00,20.3479255814
U,21-09-2016,19:29:58,21.3387812366
V,21-09-2016,19:29:58,20.7835514802
a,21-09-2016,19:29:58,19.5164889275
b,21-09-2016,19:29:58,19.4126174693
G,21-09-2016,19:30:00,21.9392488738
K,21-09-2016,19:30:00,21.0282768357
L,21-09-2016,19:30:00,20.1231860831
O,21-09-2016,19:30:00,19.557227907
U,21-09-2016,19:34:58,20.4840537753
V,21-09-2016,19:34:58,20.0290376549
a,21-09-2016,19:34:58,18.9954793444
b,21-09-2016,19:34:58,18.8202809009
G,21-09-2016,19:35:00,21.3505654825
K,21-09-2016,19:35:00,20.4266608313
L,21-09-2016,19:35:00,19.4028952329
O,21-09-2016,19:35:00,18.9370728682
U,21-09-2016,19:39:58,19.5671643167
V,21-09-2016,19:39:58,19.3216809437
a,21-09-2016,19:39:58,18.3672030825
b,21-09-2016,19:39:58,17.9629516572
G,21-09-2016,19:40:00,20.7154070866
K,21-09-2016,19:40:00,20.0101574437
L,21-09-2016,19:40:00,19.0350871391
O,21-09-2016,19:40:00,18.3479255814
U,21-09-2016,19:44:58,19.2408138314
V,21-09-2016,19:44:58,18.928704993
a,21-09-2016,19:44:58,18.0454030458
b,21-09-2016,19:44:58,17.5888443509
G,21-09-2016,19:45:00,20.1112320271
K,21-09-2016,19:45:00,19.3159851309
L,21-09-2016,19:45:00,18.5446763474
O,21-09-2016,19:45:00,17.8518015504
U,21-09-2016,19:49:58,18.6813558567
V,21-09-2016,19:49:58,18.1899102057
a,21-09-2016,19:49:58,17.3711553501
b,21-09-2016,19:49:58,17.2770882622
G,21-09-2016,19:50:00,19.6154986449
K,21-09-2016,19:50:00,18.7914993835
L,21-09-2016,19:50:00,18.130892242
O,21-09-2016,19:50:00,17.2006387597
U,21-09-2016,19:54:58,18.1685193798
V,21-09-2016,19:54:58,17.781215217
a,21-09-2016,19:54:58,17.2485648599
b,21-09-2016,19:54:58,16.871805347
G,21-09-2016,19:55:00,19.2127152719
K,21-09-2016,19:55:00,18.5601086126
L,21-09-2016,19:55:00,17.9929642068
O,21-09-2016,19:55:00,16.8595534884
U,21-09-2016,19:59:58,17.966492889
V,21-09-2016,19:59:58,17.7497771409
a,21-09-2016,19:59:58,16.911441012
b,21-09-2016,19:59:58,16.3418199963
G,21-09-2016,20:00:00,19.135256931
K,21-09-2016,20:00:00,18.7297951779
L,21-09-2016,20:00:00,17.8397108344
O,21-09-2016,20:00:00,16.3789333333
U,21-09-2016,20:04:58,17.3759539156
V,21-09-2016,20:04:58,17.1681727339
a,21-09-2016,20:04:58,16.5436695416
b,21-09-2016,20:04:58,16.1080029299
G,21-09-2016,20:05:00,18.8718985717
K,21-09-2016,20:05:00,18.2207354819
L,21-09-2016,20:05:00,17.5178787524
O,21-09-2016,20:05:00,16.3479255814
U,21-09-2016,20:09:58,16.8009554416
V,21-09-2016,20:09:58,16.8852300494
a,21-09-2016,20:09:58,16.3597838064
b,21-09-2016,20:09:58,15.9365370811
G,21-09-2016,20:10:00,18.4846068669
K,21-09-2016,20:10:00,17.8042320942
L,21-09-2016,20:10:00,17.2726733565
O,21-09-2016,20:10:00,16.1463751938
U,21-09-2016,20:14:58,16.8941984374
V,21-09-2016,20:14:58,16.7280396692
a,21-09-2016,20:14:58,16.2371933162
b,21-09-2016,20:14:58,15.7338956235
G,21-09-2016,20:15:00,18.5000985351
K,21-09-2016,20:15:00,17.7579539401
L,21-09-2016,20:15:00,17.2113720076
O,21-09-2016,20:15:00,16.1618790698
U,21-09-2016,20:19:58,17.0185224318
V,21-09-2016,20:19:58,16.8223538973
a,21-09-2016,20:19:58,16.3444599951
b,21-09-2016,20:19:58,15.4844907526
G,21-09-2016,20:20:00,18.1592818348
K,21-09-2016,20:20:00,17.6036934261
L,21-09-2016,20:20:00,17.0121426235
O,21-09-2016,20:20:00,15.7277705426
U,21-09-2016,20:24:58,17.1583869255
V,21-09-2016,20:24:58,16.8223538973
a,21-09-2016,20:24:58,16.1146028261
b,21-09-2016,20:24:58,15.1883224684
G,21-09-2016,20:25:00,17.6790401209
K,21-09-2016,20:25:00,17.1717639871
L,21-09-2016,20:25:00,16.6290091925
O,21-09-2016,20:25:00,15.7897860465
U,21-09-2016,20:29:58,16.61446945
V,21-09-2016,20:29:58,16.4136589086
a,21-09-2016,20:29:58,15.6702122993
b,21-09-2016,20:29:58,14.9545054019
G,21-09-2016,20:30:00,17.1523234023
K,21-09-2016,20:30:00,16.5392958799
L,21-09-2016,20:30:00,16.2305504242
O,21-09-2016,20:30:00,15.6192434109
U,21-09-2016,20:34:58,16.6921719465
V,21-09-2016,20:34:58,16.3036256424
a,21-09-2016,20:34:58,15.363736074
b,21-09-2016,20:34:58,14.8609785754
G,21-09-2016,20:35:00,17.2142900751
K,21-09-2016,20:35:00,16.5084437771
L,21-09-2016,20:35:00,15.8933930049
O,21-09-2016,20:35:00,15.2471503876
U,21-09-2016,20:39:58,16.0860924739
V,21-09-2016,20:39:58,15.7534593115
a,21-09-2016,20:39:58,15.0879074712
b,21-09-2016,20:39:58,14.8609785754
G,21-09-2016,20:40:00,17.1833067387
K,21-09-2016,20:40:00,16.5547219313
L,21-09-2016,20:40:00,15.9240436794
O,21-09-2016,20:40:00,14.8750573643
U,21-09-2016,20:44:58,16.1016329732
V,21-09-2016,20:44:58,15.9420877678
a,21-09-2016,20:44:58,15.0879074712
b,21-09-2016,20:44:58,14.5959859
G,21-09-2016,20:45:00,17.1368317341
K,21-09-2016,20:45:00,16.4775916743
L,21-09-2016,20:45:00,15.7861156443
O,21-09-2016,20:45:00,15.0456
U,21-09-2016,20:49:58,15.7131204908
V,21-09-2016,20:49:58,15.6119879692
a,21-09-2016,20:49:58,14.8886979247
b,21-09-2016,20:49:58,14.4712834646
G,21-09-2016,20:50:00,16.7340483611
K,21-09-2016,20:50:00,16.0302361838
L,21-09-2016,20:50:00,15.5868862601
O,21-09-2016,20:50:00,15.030096124
U,21-09-2016,20:54:58,15.4178510041
V,21-09-2016,20:54:58,15.3919214369
a,21-09-2016,20:54:58,14.5668978881
b,21-09-2016,20:54:58,14.3465810291
G,21-09-2016,20:55:00,16.5016733382
K,21-09-2016,20:55:00,15.6137327962
L,21-09-2016,20:55:00,15.2957048526
O,21-09-2016,20:55:00,14.7975379845
U,21-09-2016,20:59:58,15.6354179943
V,21-09-2016,20:59:58,15.486235665
a,21-09-2016,20:59:58,14.4443073979
b,21-09-2016,20:59:58,14.0504127449
G,21-09-2016,21:00:00,16.4551983336
K,21-09-2016,21:00:00,15.8759756699
L,21-09-2016,21:00:00,15.1731021547
O,21-09-2016,21:00:00,14.4409488372
U,21-09-2016,21:09:58,15.5887964964
V,21-09-2016,21:09:58,15.0932597143
a,21-09-2016,21:09:58,14.1684787951
b,21-09-2016,21:09:58,13.8789468962
G,21-09-2016,21:10:00,16.1298733016
K,21-09-2016,21:10:00,15.3514899225
L,21-09-2016,21:10:00,14.7746433864
O,21-09-2016,21:10:00,13.9293209302
U,21-09-2016,21:14:58,14.998257523
V,21-09-2016,21:14:58,15.1561358664
a,21-09-2016,21:14:58,13.8313549472
b,21-09-2016,21:14:58,13.6763054386
G,21-09-2016,21:15:00,16.2073316426
K,21-09-2016,21:15:00,15.7679933101
L,21-09-2016,21:15:00,14.9125714216
O,21-09-2016,21:15:00,13.7122666667
U,21-09-2016,21:19:58,15.6354179943
V,21-09-2016,21:19:58,15.5333927791
a,21-09-2016,21:19:58,13.7240882683
b,21-09-2016,21:19:58,13.5516030031
G,21-09-2016,21:20:00,17.0748650613
